path,label
./samples/GS_MDNB_mdnb_kick_05.wav,kick
./samples/noise kick.wav,kick
./samples/BWB KICK (13).wav,kick
./samples/KSHMR_Signature_Kick_21_The_People_G.wav,kick
./samples/dNb9 Kick .wav,kick
./samples/KSHMR_Top_Kick_02.wav,kick
./samples/BWB 5 Kick (3).wav,kick
./samples/JBK_Kick_26c.wav,kick
./samples/ldb_kick_one_shot_live_beater_east.wav,kick
./samples/BWB KICK (44).wav,kick
./samples/CP3_BeU_Kick_1.wav,kick
./samples/JBK_Kick_51a.wav,kick
./samples/KSHMR_Punchy_Kick_23_F#.wav,kick
./samples/JBK_Kick_26a.wav,kick
./samples/JBK_Kick_151b.wav,kick
./samples/Suflu_-_Drum_Hits_-_Kick_-_069.wav,kick
./samples/BWB KICK (33).wav,kick
./samples/LLTXS_texcore_kick_one_shot_tko_01_E.wav,kick
./samples/TS_VIRGO_kick_one_shot_wet_hotfoot.wav,kick
./samples/MDSN_CRMNCCI_kick_lovely.wav,kick
./samples/JUST_kick_thin.wav,kick
./samples/temu-bacot_must-be-the-kicks-2_vocals_one_shot_.wav.wav,kick
./samples/PMHJ_Kick_Mazet.wav,kick
./samples/GS_EDGE_KICK_INTA.wav,kick
./samples/SOPHIE_kick_dry_12.wav,kick
./samples/HVE_EK_Kick 8.wav,kick
./samples/UMRU_kick_trap.wav,kick
./samples/GS_MDNB_mdnb_kick_13.wav,kick
./samples/OLIVER_kick_warm_chest.wav,kick
./samples/GRMR_Kit_02_Kick_Filth.wav,kick
./samples/GS_MDNB_mdnb_kick_07.wav,kick
./samples/PMIN_Kick_Demon.wav,kick
./samples/RKU_BLN_KICK031.wav,kick
./samples/HVE_HB_Kick_17.wav,kick
./samples/INFEKT_kick_oldschool_3.wav,kick
./samples/AND_Kick_017.wav,kick
./samples/BWB 5 Kick Old School (7).wav,kick
./samples/AND_Kick_003.wav,kick
./samples/PMRDW2_Kick_Snapshot.wav,kick
./samples/RKU_BLN_KICK025.wav,kick
./samples/JBK_Kick_76.wav,kick
./samples/JBK_Kick_62.wav,kick
./samples/AND_Ghost_Kick_43.wav,kick
./samples/BIG WHITE KICK 9.wav,kick
./samples/DF_kick_rattle.wav,kick
./samples/RKU_DSP_ONESHOT_KICK010.wav,kick
./samples/KSHMR_Chest_Kick_08.wav,kick
./samples/FKI_1ST_SMITTY_kick_04.wav,kick
./samples/BRD_KICK_04.wav,kick
./samples/BIG WHITE KICK 15.wav,kick
./samples/AND_808_Kick_5.wav,kick
./samples/BRD_KICK_10.wav,kick
./samples/INFEKT_kick_short_E_3.wav,kick
./samples/JBK_Kick_139.wav,kick
./samples/JBK_Kick_111.wav,kick
./samples/LF_kick_01_v2.wav,kick
./samples/BIG WHITE KICK 29.wav,kick
./samples/JUST_kick_tubby.wav,kick
./samples/BWB 5 Kick (17).wav,kick
./samples/JBK_Kick_105.wav,kick
./samples/MAT_ZO_kick_35.wav,kick
./samples/MAT_ZO_kick_21.wav,kick
./samples/JNX_Kick 13.wav,kick
./samples/JH_Kicks_Short.wav,kick
./samples/JNX_Kick 07.wav,kick
./samples/BWB KICK (25).wav,kick
./samples/FAI_Break_Kick_82.wav,kick
./samples/JBK_Kick_147b.wav,kick
./samples/BWB RNB KICK (4).wav,kick
./samples/Cymatics - Terror Full Kick 036.wav,kick
./samples/NM1_KICK_17.wav,kick
./samples/Sharooz 808 Kick_44.wav,kick
./samples/NM1_KICK_03.wav,kick
./samples/Cymatics - Terror Full Kick 022.wav,kick
./samples/LLTXS_texcore_kick_one_shot_everybody_01_E.wav,kick
./samples/FAI_Break_Kick_68.wav,kick
./samples/PMHJ_Kick_Ganja.wav,kick
./samples/SKURABRST_kick_hiphop.wav,kick
./samples/UMRU_kick_glass_short.wav,kick
./samples/BWB 6 KICK (16).wav,kick
./samples/FAI_Break_Kick_54.wav,kick
./samples/Cymatics - Terror Full Kick 023.wav,kick
./samples/MSKRB_kick_02_v2.wav,kick
./samples/NM1_KICK_02.wav,kick
./samples/Sharooz 808 Kick_45.wav,kick
./samples/BWB P&T KICK (5).wav,kick
./samples/NM1_KICK_16.wav,kick
./samples/Cymatics - Terror Full Kick 037.wav,kick
./samples/JUST_kick_smudge.wav,kick
./samples/osr_kick_one_shot_low_rough_sting.wav,kick
./samples/BWB HIP-HOP KICK (12).wav,kick
./samples/RKU_LSS_Glitch_Sound_Design_One_shot_Kickx_17.wav,kick
./samples/MSKRB_kick_04.wav,kick
./samples/BWB KICK (2).wav,kick
./samples/JBK_Kick_147c.wav,kick
./samples/EKALI_kick_dont_leave.wav,kick
./samples/MSKRB_kick_10.wav,kick
./samples/JNX_Kick 06.wav,kick
./samples/JNX_Kick 12.wav,kick
./samples/MAT_ZO_kick_20.wav,kick
./samples/GS_SB_KICK_NIDA.wav,kick
./samples/MAT_ZO_kick_34.wav,kick
./samples/PMIN_Kick_Top.wav,kick
./samples/JBK_Kick_104.wav,kick
./samples/JBK_Kick_110.wav,kick
./samples/BWB 5 Kick Hard (5).wav,kick
./samples/BIG WHITE KICK 28.wav,kick
./samples/AND_808_Kick_4.wav,kick
./samples/BRD_KICK_11.wav,kick
./samples/JBK_Kick_138.wav,kick
./samples/JBK_Kick_10b.wav,kick
./samples/BIG WHITE KICK 14.wav,kick
./samples/BRD_KICK_05.wav,kick
./samples/AND_Ghost_Kick_42.wav,kick
./samples/JBK_Kick_63.wav,kick
./samples/BIG WHITE KICK 8.wav,kick
./samples/MSKRB_kick_10_v2.wav,kick
./samples/JBK_Kick_77.wav,kick
./samples/BWB P&T KICK (13).wav,kick
./samples/AND_Kick_002.wav,kick
./samples/HVE_HB_Kick_16.wav,kick
./samples/RKU_BLN_KICK030.wav,kick
./samples/JBK_Kick_88.wav,kick
./samples/AND_Kick_016.wav,kick
./samples/RKU_BLN_KICK018.wav,kick
./samples/GS_MDNB_mdnb_kick_06.wav,kick
./samples/GS_MDNB_mdnb_kick_12.wav,kick
./samples/HVE_EK_Kick 9.wav,kick
./samples/RA_JU_KickSnare_06_175.wav,kick
./samples/UMRU_kick_pump.wav,kick
./samples/PMIN_Kick_Swordo.wav,kick
./samples/BWB KICK (48).wav,kick
./samples/MDSN_CRMNCCI_kick_noway.wav,kick
./samples/KSHMR_Top_Kick_15.wav,kick
./samples/ukg_kick_gavin.wav,kick
./samples/dNb4 Kick .wav,kick
./samples/BIGWHITE KICKS (6).wav,kick
./samples/KSHMR_Stomp_Kick_01.wav,kick
./samples/JBK_Kick_51b.wav,kick
./samples/MAT_ZO_kick_140.wav,kick
./samples/BWB 5 Snare Sample (4).wav,snare
./samples/JBK_Snare_4b.wav,snare
./samples/HVE_EK_Snare_18.wav,snare
./samples/TS_VIRGO_beatbox_one_shot_voice_snare_doppelga_nger.wav,snare
./samples/zachs vintage lo fi hard knockin snare.wav,snare
./samples/PVP_Snare_Seten.wav,snare
./samples/ABDW2_SOBER_thicc_Snare.wav,snare
./samples/JBK_Snare_33c.wav,snare
./samples/AND_Ghost_Snare_15.wav,snare
./samples/GS_EDGE_SNARE_ERGY.wav,snare
./samples/BWB SNARE (ASTON MARTIN MUSIC).wav,snare
./samples/AND_Ghost_Snare_01.wav,snare
./samples/JBK_Snare_44a.wav,snare
./samples/JBK_Snare_8a.wav,snare
./samples/cj_snare_one_shot_live_nasu.wav,snare
./samples/SOPHIE_snare_45.wav,snare
./samples/IMAABS_snare_one_shot_dembowsnw_ah.wav,snare
./samples/AND_Ghost_Snare_29.wav,snare
./samples/JBK_Snare_132b.wav,snare
./samples/XG_snare_one_shot_zodiac_v2.wav,snare
./samples/UZ_SS_snare_layered.wav,snare
./samples/AND_Snare_008.wav,snare
./samples/IC1_Snare_14.wav,snare
./samples/BRD_SNARE_08.wav,snare
./samples/GRANDTHEFT_drum_fill_star_snares_95.wav,snare
./samples/BWB 5 Snare Old School (2).wav,snare
./samples/AND_Snare_034.wav,snare
./samples/BRD_SNARE_20.wav,snare
./samples/BWB HIP-HOP SNARE (20).wav,snare
./samples/JBK_Snare_169a.wav,snare
./samples/AND_Snare_020.wav,snare
./samples/JBK_Snare_13a.wav,snare
./samples/PMIN_Snare_Dub.wav,snare
./samples/RKU_LSS_Snare_One_Shot_Karate_5.wav,snare
./samples/ASC2_Vintage_Snare_11.wav,snare
./samples/EK_snare_warm.wav,snare
./samples/JBK_Snare_64c.wav,snare
./samples/MAT_ZO_snare_026.wav,snare
./samples/MDSN_CRMNCCI_snare_pushstart.wav,snare
./samples/BWB 5 Snare (9).wav,snare
./samples/JBK_Snare_165b.wav,snare
./samples/MAT_ZO_snare_032.wav,snare
./samples/UMRU_snare_lewis_B.wav,snare
./samples/HVE_HB_Snare_14.wav,snare
./samples/AND_Snare_140.wav,snare
./samples/cj_snare_one_shot_live_rill.wav,snare
./samples/Sample God - Boing Snare.wav,snare
./samples/JUST_snare_smack.wav,snare
./samples/JBK_Snare_72c.wav,snare
./samples/Cymatics - Terror Heavy Snare 014.wav,snare
./samples/RK_Snare14.wav,snare
./samples/ELX_BTD_snare_triangular.wav,snare
./samples/Cymatics - Terror Heavy Snare 028.wav,snare
./samples/JBK_Snare_173b.wav,snare
./samples/BIG WJITE CLAP & SNARE (2).wav,snare
./samples/LLTXS_fuck_snare_one_shot_tight.wav,snare
./samples/GRANDTHEFT_percussion_hundred_snare.wav,snare
./samples/MEDASIN_snare_one_shot_perfect_smack_snare.wav,snare
./samples/2sg_snr_timid.wav,snare
./samples/SM43_vth_cst_snr_proc_tribal.wav,snare
./samples/MDSN_CRMNCCI_snare_clipp.wav,snare
./samples/JBK_Snare_128a.wav,snare
./samples/SO_CSGR_snare_maple.wav,snare
./samples/JUST_snare_shell.wav,snare
./samples/JBK_Snare_52a.wav,snare
./samples/BWB DUBSTEP SNARE (12).wav,snare
./samples/GS_ADnB_snr_10.wav,snare
./samples/IQ_TC2_Clap___Snare_12.wav,snare
./samples/BWB SNARE DRY (13).wav,snare
./samples/EK_snare_snaplayered.wav,snare
./samples/GS_ADnB_snr_04.wav,snare
./samples/IQ_TC2_Clap___Snare_13.wav,snare
./samples/GS_ADnB_snr_05.wav,snare
./samples/JBK_Snare_153a.wav,snare
./samples/GS_ADnB_snr_11.wav,snare
./samples/IQ_TC2_Clap___Snare_07.wav,snare
./samples/JBK_Snare_25b.wav,snare
./samples/Fox_snare_oneshot_knee_03.wav,snare
./samples/NUE_Chop_Snare.wav,snare
./samples/JUST_snare_bean.wav,snare
./samples/JBK_Snare_29a.wav,snare
./samples/PVP_Snare_Koyote.wav,snare
./samples/Cymatics - Terror Heavy Snare 029.wav,snare
./samples/JBK_Snare_104a.wav,snare
./samples/BWB 6 SNARE (14).wav,snare
./samples/cj_snare_one_shot_live_foxx.wav,snare
./samples/PMIN_Snare_Old_Skool.wav,snare
./samples/Cymatics - Terror Heavy Snare 015.wav,snare
./samples/RK_Snare15.wav,snare
./samples/ELX_BTD_snare_hiphop.wav,snare
./samples/JBK_Snare_72b.wav,snare
./samples/RKU_DSP_ONESHOT_SNARE011.wav,snare
./samples/BIG WJITE CLAP & SNARE (32).wav,snare
./samples/Cymatics - Terror Heavy Snare 001.wav,snare
./samples/SI_140_SnrRim_Scatter_1.wav,snare
./samples/BWB 5 Snare Use Flange (1).wav,snare
./samples/JUST_snare_center.wav,snare
./samples/JBK_Snare_91a.wav,snare
./samples/UZ_SS_snare_fullauto.wav,snare
./samples/JBK_Snare_108b.wav,snare
./samples/HVE_HB_Snare_15.wav,snare
./samples/AND_Snare_141.wav,snare
./samples/XG_snare_one_shot_taurus_v2.wav,snare
./samples/BWB PERC SNARE FLAM.wav,snare
./samples/BWB SNARE (1).wav,snare
./samples/JBK_Snare_122.wav,snare
./samples/MAT_ZO_snare_033.wav,snare
./samples/MAT_ZO_snare_027.wav,snare
./samples/KSHMR_Tight_Snare_34_F#.wav,snare
./samples/BIG WJITE CLAP & SNARE (24).wav,snare
./samples/JBK_Snare_64b.wav,snare
./samples/XG_snare_one_shot_ophiuchus_v2.wav,snare
./samples/AND_Snare_021.wav,snare
./samples/BWB RNB SNARE (2).wav,snare
./samples/13_DNB_Snares.wav,snare
./samples/EK_snare_orphans.wav,snare
./samples/JBK_Snare_87a.wav,snare
./samples/AND_Snare_035.wav,snare
./samples/ldb_snare_one_shot_rim_blipper.wav,snare
./samples/BWB 5 MB Snare (2).wav,snare
./samples/IC1_Snare_01.wav,snare
./samples/BRD_SNARE_09.wav,snare
./samples/JUST_snare_dirt.wav,snare
./samples/ZEN_STH_snare_platinum.wav,snare
./samples/JBK_Snare_68a.wav,snare
./samples/IC1_Snare_15.wav,snare
./samples/AND_Snare_009.wav,snare
./samples/JBK_Snare_132c.wav,snare
./samples/JBK_Snare_145a.wav,snare
./samples/PMEX_Snare_Pan.wav,snare
./samples/JBK_Snare_92.wav,snare
./samples/BWB SNARE (13).wav,snare
./samples/AND_Ghost_Snare_28.wav,snare
./samples/2sg_snr_blaze.wav,snare
./samples/MDSN_CRMNCCI_snare_poof.wav,snare
./samples/JBK_Snare_33b.wav,snare
./samples/JUST_snare_accent.wav,snare
./samples/AND_Ghost_Snare_14.wav,snare
./samples/tp_dr_genic_snare_dnb_punch.wav,snare
./samples/LTRX_snare_collect.wav,snare
./samples/JBK_Snare_45.wav,snare
./samples/PMIN_Snare_Grizz.wav,snare
./samples/HVE_EK_Snare_19.wav,snare
./samples/JBK_Snare_4c.wav,snare
./samples/Ragga Snare.wav,snare
./samples/FAI_Break_Snare_147.wav,snare
./samples/FAI_Break_Snare_153.wav,snare
./samples/PVP_Snare_Spawl.wav,snare
./samples/PMHJ_Snare_Barrier.wav,snare
./samples/JBK_Snare_4a.wav,snare
./samples/mta_snare_one_shot_mid_hollow_smoker.wav,snare
./samples/RHH2_snare_vinyl_nice.wav,snare
./samples/ASC2_Tight_Snare_73.wav,snare
./samples/OS_UT_Snare_14.wav,snare
./samples/JBK_Snare_8b.wav,snare
./samples/AND_Ghost_Snare_02.wav,snare
./samples/JBK_Snare_44b.wav,snare
./samples/09_DNB_Snares.wav,snare
./samples/AND_Ghost_Snare_16.wav,snare
./samples/EK_snare_mindrmxblow.wav,snare
./samples/IMAABS_snare_one_shot_brabos.wav,snare
./samples/ASC2_Phat_Snare_5.wav,snare
./samples/BWB 6 SNARE (22).wav,snare
./samples/JBK_Snare_132a.wav,snare
./samples/MSKRB_snare_15_v2.wav,snare
./samples/IC1_Snare_03.wav,snare
./samples/FAI_Break_Snare_31.wav,snare
./samples/BWB SNARE (DRAKE HEADLINES).wav,snare
./samples/IC1_Snare_17.wav,snare
./samples/FAI_Break_Snare_25.wav,snare
./samples/ASC2_Mini_Snare_28.wav,snare
./samples/AND_Snare_023.wav,snare
./samples/MINESWEEPA_snare_01.wav,snare
./samples/AND_Snare_037.wav,snare
./samples/FAI_Break_Snare_19.wav,snare
./samples/JBK_Snare_169b.wav,snare
./samples/tp_dr_genic_snare_undercover_rim.wav,snare
./samples/BWB 5 Snare (5).wav,snare
./samples/JBK_Snare_87c.wav,snare
./samples/JBK_Snare_13b.wav,snare
./samples/Cymatics - Terror Weird Snare 019.wav,snare
./samples/MAT_ZO_snare_019.wav,snare
./samples/MdL_snare_ballin.wav,snare
./samples/MAT_ZO_snare_031.wav,snare
./samples/JBK_Snare_120.wav,snare
./samples/XG_snare_ping.wav,snare
./samples/JBK_Snare_165a.wav,snare
./samples/Cymatics - Terror Weird Snare 025.wav,snare
./samples/JBK_Snare_134.wav,snare
./samples/OS_UT_Snare_3.wav,snare
./samples/KSHMR_Tight_Snare_24_E.wav,snare
./samples/Sample God - Reverb Snare.wav,snare
./samples/繁登_Conant_Snare.wav,snare
./samples/RKU_LSS_Snare_One_Shot_Shorty_3.wav,snare
./samples/PMHJ_Snare_Special_Verb.wav,snare
./samples/TEDDY_KILLERZ_snare_01.wav,snare
./samples/AND_Snare_143.wav,snare
./samples/HVE_HB_Snare_17.wav,snare
./samples/TEDDY_KILLERZ_snare_15.wav,snare
./samples/BIG WJITE CLAP & SNARE (45).wav,snare
./samples/RK_Snare17.wav,snare
./samples/Cymatics - Terror Heavy Snare 017.wav,snare
./samples/Cymatics - Terror Heavy Snare 003.wav,snare
./samples/PMRDW2_Snare_Sandwich.wav,snare
./samples/RKU_DSP_ONESHOT_SNARE013.wav,snare
./samples/UZ_SS_snare_ish_clap.wav,snare
./samples/MEDASIN_snare_one_shot_dutty_snare_clap.wav,snare
./samples/BWB SNARE (25).wav,snare
./samples/JUST_snare_air.wav,snare
./samples/Brushes_SnareOnLoud.wav,snare
./samples/JBK_Snare_173a.wav,snare
./samples/SO_RRB_wsr_snare_dist.wav,snare
./samples/TS_VIRGO_beatbox_one_shot_snare_swinger.wav,snare
./samples/basic ass rim snare.wav,snare
./samples/GRANDTHEFT_percussion_torch_light_snare.wav,snare
./samples/GRANDTHEFT_snare_trav.wav,snare
./samples/JUST_snare_clap_neo.wav,snare
./samples/SM43_vth_tpe_snr_live_fans.wav,snare
./samples/XG_snare_big.wav,snare
./samples/BWB 5 Snare (12).wav,snare
./samples/JBK_Snare_128b.wav,snare
./samples/RKD_SNARE_09.wav,snare
./samples/JBK_Snare_52b.wav,snare
./samples/BIG WJITE CLAP & SNARE (12).wav,snare
./samples/GS_ADnB_snr_07.wav,snare
./samples/ELX_BTD_snare_gassed.wav,snare
./samples/SI_140_Snare_Scatter_2.wav,snare
./samples/GS_ADnB_snr_13.wav,snare
./samples/KSHMR_Snare_Enhancer_33_Vinyl.wav,snare
./samples/BWB SNARE WET (7).wav,snare
./samples/2sg_snr_oris.wav,snare
./samples/UZ_SS_snare_knukle.wav,snare
./samples/GS_ADnB_snr_12.wav,snare
./samples/GS_ADnB_snr_06.wav,snare
./samples/JBK_Snare_153b.wav,snare
./samples/Brushes_SnareOn.wav,snare
./samples/JBK_Snare_25a.wav,snare
./samples/RKD_SNARE_08.wav,snare
./samples/GRANDTHEFT_snare_breaky.wav,snare
./samples/BWB HIP-HOP SNARE (16).wav,snare
./samples/JBK_Snare_29b.wav,snare
./samples/2sg_snr_central.wav,snare
./samples/UZ_SS_snare_ish.wav,snare
./samples/JBK_Snare_104b.wav,snare
./samples/MEDASIN_IRENE_snare_smack_dry.wav,snare
./samples/JUST_snare_young.wav,snare
./samples/RKU_DSP_ONESHOT_SNARE012.wav,snare
./samples/SI_140_SnrRim_Scatter_2.wav,snare
./samples/Cymatics - Terror Heavy Snare 002.wav,snare
./samples/JBK_Snare_72a.wav,snare
./samples/RK_Snare16.wav,snare
./samples/Cymatics - Terror Heavy Snare 016.wav,snare
./samples/AND_Snare_142.wav,snare
./samples/HVE_HB_Snare_16.wav,snare
./samples/BWB 6 SNARE (18).wav,snare
./samples/ELK_snare_one_shot_tilted.wav,snare
./samples/JBK_Snare_108a.wav,snare
./samples/JBK_Snare_91b.wav,snare
./samples/JUST_snare_hiss.wav,snare
./samples/JUST_snare_fire.wav,snare
./samples/BWB HIP-HOP SNARE.wav,snare
./samples/BWB SNARE HIT.wav,snare
./samples/TEDDY_KILLERZ_snare_28.wav,snare
./samples/PMEX_Snare_Short.wav,snare
./samples/BWB SNARE WET (10).wav,snare
./samples/OS_UT_Snare_2.wav,snare
./samples/Cymatics - Terror Weird Snare 024.wav,snare
./samples/MAT_ZO_snare_024.wav,snare
./samples/MAT_ZO_snare_030.wav,snare
./samples/JBK_Snare_121.wav,snare
./samples/FULL_CRATE_snare_one_shot_808_clean.wav,snare
./samples/JBK_Snare_109.wav,snare
./samples/Cymatics - Terror Weird Snare 018.wav,snare
./samples/MAT_ZO_snare_018.wav,snare
./samples/osr_snare_one_shot_mid_crunch_white.wav,snare
./samples/JBK_Snare_64a.wav,snare
./samples/JUST_snare_west_coast.wav,snare
./samples/AND_Snare_036.wav,snare
./samples/JBK_Snare_87b.wav,snare
./samples/CHAD_HUGO_snare_one_shot_woody_tight.wav,snare
./samples/2sg_snr_bingo.wav,snare
./samples/AND_Snare_022.wav,snare
./samples/PMHJ_Snare_Small.wav,snare
./samples/IC1_Snare_16.wav,snare
./samples/JBK_Snare_68b.wav,snare
./samples/BIG WJITE CLAP & SNARE (28).wav,snare
./samples/IC1_Snare_02.wav,snare
./samples/JBK_Snare_145b.wav,snare
./samples/SOPHIE_snare_47.wav,snare
./samples/BWB 6 SNARE (4).wav,snare
./samples/LEOPACK_Snare_OffTap.wav,snare
./samples/MEDASIN_IRENE_snare_smacc_very_clean_reverb.wav,snare
./samples/AND_Ghost_Snare_17.wav,snare
./samples/JBK_Snare_33a.wav,snare
./samples/01_DNB_Snares.wav,snare
./samples/PMHJ_Snare_Eazy.wav,snare
./samples/JBK_Snare_44c.wav,snare
./samples/AND_Ghost_Snare_03.wav,snare
./samples/GS_EDGE_SNARE_HISOT.wav,snare
./samples/OS_UT_Snare_15.wav,snare
./samples/FUNish_SnareOn2.wav,snare
./samples/JUST_snare_gutter.wav,snare
./samples/BWB 5 Snare Old School (10).wav,snare
./samples/GS_EDGE_SNARE_BEK.wav,snare
./samples/GRANDTHEFT_snare_current_mood.wav,snare
./samples/GRANDTHEFT_snare_gun_01.wav,snare
./samples/JUST_snare_chunky.wav,snare
./samples/BBL_snare_opra_house.wav,snare
./samples/BWB 5 Snare Old School (11).wav,snare
./samples/LTRX_snare_comecorrect.wav,snare
./samples/UZ_SS_snare_nuts.wav,snare
./samples/HVE_EK_Snare_22.wav,snare
./samples/PMHJ_Snare_Viper.wav,snare
./samples/IMAABS_snare_fx_one_shot_dis_os_01.wav,snare
./samples/BWB 6 SNARE (5).wav,snare
./samples/AND_Ghost_Snare_07.wav,snare
./samples/JBK_Snare_32a.wav,snare
./samples/PMDS_snare_08.wav,snare
./samples/AND_Ghost_Snare_13.wav,snare
./samples/JBK_Snare_168c.wav,snare
./samples/AND_Snare_026.wav,snare
./samples/JBK_Snare_86b.wav,snare
./samples/AND_Snare_032.wav,snare
./samples/IC1_Snare_06.wav,snare
./samples/LLTXS_fuck_snare_one_shot_sweepverb.wav,snare
./samples/ELK_snare_one_shot_eleven.wav,snare
./samples/JBK_Snare_69b.wav,snare
./samples/IC1_Snare_12.wav,snare
./samples/BIG WJITE CLAP & SNARE (29).wav,snare
./samples/JBK_Snare_125.wav,snare
./samples/MAT_ZO_snare_034.wav,snare
./samples/tp_90ukg_snare_garnered.wav,snare
./samples/MAT_ZO_snare_020.wav,snare
./samples/JBK_Snare_113b.wav,snare
./samples/Cymatics - Terror Weird Snare 020.wav,snare
./samples/JBK_Snare_131.wav,snare
./samples/OS_UT_Snare_6.wav,snare
./samples/JBK_Snare_119.wav,snare
./samples/Cymatics - Terror Weird Snare 008.wav,snare
./samples/JBK_Snare_12c.wav,snare
./samples/UZ_SS_snare_reverb.wav,snare
./samples/MAT_ZO_snare_008.wav,snare
./samples/JBK_Snare_65a.wav,snare
./samples/GS_EDGE_SNARE_VOPO.wav,snare
./samples/PMAM2_Snare_Bongo.wav,snare
./samples/BWB 6 SNARE (19).wav,snare
./samples/Suflu_-_Drum_Hits_-_Snare-Light_-_084.wav,snare
./samples/JBK_Snare_90b.wav,snare
./samples/UMRU_snare_light_02.wav,snare
./samples/HVE_HB_Snare_12.wav,snare
./samples/AND_Snare_146.wav,snare
./samples/PMHJ_Snare_Dragon.wav,snare
./samples/GS_EDGE_SNARE_ACOL.wav,snare
./samples/JUST_snare_splash.wav,snare
./samples/GS_EDGE_SNARE_OMBA.wav,snare
./samples/RA_JU_Snare_09.wav,snare
./samples/tp_mdbe_snare_06_clean.wav,snare
./samples/BWB SNARE WET (11).wav,snare
./samples/SKURABRST_snare_trap_hard.wav,snare
./samples/ukg_snr_aries.wav,snare
./samples/SKURABRST_snare_harmonic_01.wav,snare
./samples/JBK_Snare_105b.wav,snare
./samples/JUST_snare_copper.wav,snare
./samples/PMHJ_Snare_Ranger.wav,snare
./samples/Cymatics - Terror Heavy Snare 012.wav,snare
./samples/DKVPZ_snare_one_shot_high.wav,snare
./samples/RKU_BLN_SNARE049.wav,snare
./samples/JBK_Snare_73a.wav,snare
./samples/RK_Snare12.wav,snare
./samples/Cymatics - Terror Heavy Snare 006.wav,snare
./samples/RKU_DSP_ONESHOT_SNARE016.wav,snare
./samples/UZ_SS_snare_rev.wav,snare
./samples/BWB HIP-HOP SNARE (17).wav,snare
./samples/2sg_snr_revive.wav,snare
./samples/JBK_Snare_28b.wav,snare
./samples/BWB SNARE WET (6).wav,snare
./samples/ff_btr_snare_mid_g2g.wav,snare
./samples/GS_ADnB_snr_02.wav,snare
./samples/ELX_BTD_snare_2019.wav,snare
./samples/GS_ADnB_snr_16.wav,snare
./samples/KOMPANY_snare_one_shot_hybrid.wav,snare
./samples/JBK_Snare_53c.wav,snare
./samples/JBK_Snare_24a.wav,snare
./samples/RKD_SNARE_18.wav,snare
./samples/SALVA_Club_Wave_fat_trap_snare.wav,snare
./samples/JBK_Snare_53b.wav,snare
./samples/GS_EDGE_SNARE_GRED.wav,snare
./samples/BIG WJITE CLAP & SNARE (13).wav,snare
./samples/GS_ADnB_snr_17.wav,snare
./samples/GS_ADnB_snr_03.wav,snare
./samples/DKVPZ_snare_one_shot_rap.wav,snare
./samples/BWB SNARE DRY (1).wav,snare
./samples/JBK_Snare_28c.wav,snare
./samples/RKU_OCR_Snare_Crack.wav,snare
./samples/OLIVER_snare_punchy_mixready_tenderizer_lean.wav,snare
./samples/UMRU_percussion_bell_snare.wav,snare
./samples/BWB 5 Snare (13).wav,snare
./samples/PMRDW2_Snare_Codex_Short.wav,snare
./samples/MEDASIN_snare_one_shot_crisped_rimshot.wav,snare
./samples/BIG WJITE CLAP & SNARE (44).wav,snare
./samples/JBK_Snare_72d.wav,snare
./samples/RKU_DSP_ONESHOT_SNARE017.wav,snare
./samples/Cymatics - Terror Heavy Snare 007.wav,snare
./samples/Cymatics - Terror Heavy Snare 013.wav,snare
./samples/RK_Snare13.wav,snare
./samples/RHH2_snare_vinyl_live.wav,snare
./samples/BWB SNARE (24).wav,snare
./samples/PMRDW2_Snare_Icy_Chamber.wav,snare
./samples/JUST_snare_shiny.wav,snare
./samples/2sg_snr_fresco.wav,snare
./samples/RA_JU_Snare_08.wav,snare
./samples/mta_snare_one_shot_low_rough_slicer.wav,snare
./samples/PMRDW2_Snare_Fatboy.wav,snare
./samples/HVE_HB_Snare_13.wav,snare
./samples/AND_Snare_147.wav,snare
./samples/繁登_Vernors_Snare.wav,snare
./samples/JBK_Snare_12b.wav,snare
./samples/Cymatics - Terror Weird Snare 009.wav,snare
./samples/MAT_ZO_snare_009.wav,snare
./samples/JBK_Snare_130.wav,snare
./samples/Cymatics - Terror Weird Snare 021.wav,snare
./samples/JBK_Snare_124.wav,snare
./samples/MAT_ZO_snare_035.wav,snare
./samples/JBK_Snare_69c.wav,snare
./samples/IC1_Snare_13.wav,snare
./samples/PMHJ_Snare_Upbeat.wav,snare
./samples/SALVA_System_snare_clap_tight.wav,snare
./samples/IC1_Snare_07.wav,snare
./samples/ULTRA_mono_snare_26_v2.wav,snare
./samples/ASC2_Mini_Snare_10.wav,snare
./samples/AND_Snare_033.wav,snare
./samples/MINESWEEPA_snare_05.wav,snare
./samples/AND_Snare_027.wav,snare
./samples/FAI_Break_Snare_09.wav,snare
./samples/JBK_Snare_168b.wav,snare
./samples/BWB 5 Snare (4).wav,snare
./samples/JBK_Snare_33d.wav,snare
./samples/AND_Ghost_Snare_12.wav,snare
./samples/EK_snare_contempt.wav,snare
./samples/dt2_fx_one_shot_snare.wav,snare
./samples/XG_snare_one_shot_saggitarius_v2.wav,snare
./samples/AND_Ghost_Snare_06.wav,snare
./samples/BWB 6 SNARE (23).wav,snare
./samples/JBK_Snare_133a.wav,snare
./samples/JBK_Snare_5a.wav,snare
./samples/JBK_Snare_49a.wav,snare
./samples/GS_EDGE_SNARE_ECH.wav,snare
